2023-05-28T13:53:35.80Z,49.4655778,20.0707544,4641.512,18.91,42.47,-3.19,5.599,6.520,1.30,66.00052,1.29759,3,12
2023-05-28T13:53:36.00Z,49.4656123,20.0708709,4642.081,19.17,42.34,-3.09,5.605,6.514,1.26,65.64505,1.27092,3,12
2023-05-28T13:53:36.20Z,49.4656460,20.0709864,4642.624,18.80,42.07,-3.07,5.612,6.513,1.26,65.92239,1.31526,3,12
2023-05-28T13:53:36.40Z,49.4656796,20.0711012,4643.233,18.64,41.74,-3.03,5.620,6.513,1.27,65.93296,1.35068,3,12
2023-05-28T13:53:36.60Z,49.4657122,20.0712151,4643.598,18.47,41.53,-2.64,5.630,6.513,1.28,66.02965,1.40866,3,12
2023-05-28T13:53:36.80Z,49.4657458,20.0713290,4644.161,18.70,41.61,-2.94,5.638,6.520,1.25,65.80341,1.37479,3,12
2023-05-28T13:53:37.00Z,49.4657800,20.0714443,4644.473,19.29,42.13,-2.47,5.645,6.526,1.31,65.40429,1.35695,3,12
2023-05-28T13:53:37.20Z,49.4658127,20.0715580,4644.760,18.76,41.53,-2.40,5.650,6.531,1.31,65.69034,1.39176,3,12
2023-05-28T13:53:37.40Z,49.4658459,20.0716711,4645.164,18.51,41.39,-2.30,5.654,6.538,1.22,65.90890,1.35632,3,12
2023-05-28T13:53:37.60Z,49.4658801,20.0717854,4645.450,18.94,41.69,-1.79,5.658,6.544,1.24,65.57050,1.36471,3,12
2023-05-28T13:53:37.80Z,49.4659128,20.0718984,4645.764,18.37,41.35,-1.94,5.664,6.548,1.26,66.04770,1.40486,3,12
2023-05-28T13:53:38.00Z,49.4659460,20.0720109,4646.146,18.44,41.04,-2.00,5.668,6.548,1.24,65.81030,1.40621,3,12
2023-05-28T13:53:38.20Z,49.4659790,20.0721238,4646.686,17.66,41.45,-1.88,5.674,6.548,1.32,66.92745,1.52272,3,12
2023-05-28T13:53:38.40Z,49.4660104,20.0722369,4646.966,17.50,41.31,-1.77,5.680,6.547,1.21,67.04061,1.60988,3,12
2023-05-28T13:53:38.60Z,49.4660417,20.0723493,4647.292,17.22,41.08,-1.69,5.682,6.553,1.21,67.25447,1.62211,3,12
2023-05-28T13:53:38.80Z,49.4660741,20.0724617,4647.637,17.77,40.83,-1.64,5.683,6.559,1.25,66.47413,1.67710,3,12
2023-05-28T13:53:39.00Z,49.4661070,20.0725742,4647.876,18.27,41.19,-1.54,5.669,6.561,1.07,66.07444,1.39905,3,12
2023-05-28T13:53:39.20Z,49.4661412,20.0726863,4648.181,18.80,40.96,-1.56,5.638,6.548,0.99,65.34400,1.18357,3,12
2023-05-28T13:53:39.40Z,49.4661747,20.0727984,4648.387,18.70,41.14,-1.49,5.606,6.541,0.87,65.55893,1.07897,3,12
2023-05-28T13:53:39.60Z,49.4662075,20.0729107,4648.413,18.73,41.01,-1.10,5.580,6.538,0.85,65.45211,1.06826,3,12
2023-05-28T13:53:39.80Z,49.4662398,20.0730230,4648.376,18.41,41.16,-0.92,5.561,6.547,0.90,65.90742,1.19537,3,12
2023-05-28T13:53:40.00Z,49.4662723,20.0731353,4648.431,18.50,40.97,-1.00,5.544,6.556,0.93,65.70189,1.23494,3,12
2023-05-28T13:53:40.20Z,49.4663051,20.0732476,4648.487,18.51,40.99,-0.80,5.529,6.566,0.92,65.69637,1.28607,3,12
2023-05-28T13:53:40.40Z,49.4663377,20.0733598,4648.514,18.43,41.02,-0.76,5.517,6.578,0.96,65.80844,1.37199,3,12
2023-05-28T13:53:40.60Z,49.4663702,20.0734719,4648.533,18.46,40.86,-0.76,5.514,6.588,1.32,65.68553,1.57295,3,12
2023-05-28T13:53:40.80Z,49.4664014,20.0735841,4648.312,18.26,41.05,-0.50,5.505,6.589,1.25,66.01507,1.53409,3,12
2023-05-28T13:53:41.00Z,49.4664325,20.0736961,4648.199,17.89,40.86,-0.39,5.498,6.592,1.20,66.34976,1.54902,3,12
2023-05-28T13:53:41.20Z,49.4664633,20.0738077,4648.017,17.81,40.72,-0.42,5.490,6.586,1.18,66.37494,1.52195,3,12
2023-05-28T13:53:41.40Z,49.4664945,20.0739195,4647.874,17.96,40.90,-0.44,5.478,6.573,1.13,66.28886,1.40278,3,12
2023-05-28T13:53:41.60Z,49.4665264,20.0740315,4647.955,17.97,40.83,-0.64,5.468,6.564,1.13,66.24729,1.38622,3,12
2023-05-28T13:53:41.80Z,49.4665606,20.0741433,4648.407,18.31,40.45,-0.38,5.468,6.561,1.22,65.64172,1.50960,3,12
2023-05-28T13:53:42.00Z,49.4665938,20.0742565,4648.450,18.73,41.43,-1.13,5.470,6.559,1.14,65.67272,1.46022,3,12
2023-05-28T13:53:42.20Z,49.4666264,20.0743690,4648.513,18.42,41.04,-0.93,5.471,6.553,1.14,65.82722,1.43194,3,12
2023-05-28T13:53:42.40Z,49.4666571,20.0744807,4648.454,17.74,41.01,-1.26,5.467,6.540,1.13,66.60628,1.47022,3,12
2023-05-28T13:53:42.60Z,49.4666877,20.0745919,4648.533,17.45,40.56,-1.23,5.470,6.543,1.17,66.71705,1.66639,3,12
2023-05-28T13:53:42.80Z,49.4667193,20.0747031,4648.415,18.28,40.31,-0.96,5.478,6.552,1.21,65.61083,1.79298,3,12
2023-05-28T13:53:43.00Z,49.4667508,20.0748150,4648.318,18.10,40.94,-0.84,5.494,6.565,1.28,66.14929,1.82577,3,12
2023-05-28T13:53:43.20Z,49.4667816,20.0749261,4648.284,17.80,40.86,-0.87,5.489,6.566,1.08,66.45802,1.68602,3,12
2023-05-28T13:53:43.40Z,49.4668105,20.0750364,4648.073,17.13,40.63,-0.74,5.475,6.550,1.07,67.13936,1.71507,3,12
2023-05-28T13:53:43.60Z,49.4668402,20.0751475,4647.986,17.27,40.53,-0.86,5.455,6.495,1.05,66.92604,1.55490,3,12
2023-05-28T13:53:43.80Z,49.4668704,20.0752592,4648.142,17.07,41.16,-1.08,5.426,6.414,0.93,67.48138,1.40858,3,12
2023-05-28T13:53:44.00Z,49.4668979,20.0753700,4647.965,16.37,41.10,-0.97,5.379,6.326,0.86,68.28109,1.37244,3,12
2023-05-28T13:53:44.20Z,49.4669271,20.0754824,4648.104,16.38,40.90,-0.87,5.354,6.285,0.97,68.17882,1.36742,3,12
2023-05-28T13:53:44.40Z,49.4669565,20.0755945,4648.293,16.30,40.79,-0.75,5.340,6.280,1.09,68.21971,1.44000,3,12
2023-05-28T13:53:44.60Z,49.4669865,20.0757062,4648.689,16.23,40.88,-0.91,5.329,6.276,1.09,68.33973,1.39881,3,12
2023-05-28T13:53:44.80Z,49.4670152,20.0758176,4648.765,16.46,40.83,-0.97,5.311,6.264,1.09,68.04732,1.37501,3,12
2023-05-28T13:53:45.00Z,49.4670432,20.0759299,4648.661,16.33,41.38,-0.71,5.281,6.237,0.93,68.46707,1.15017,3,12
2023-05-28T13:53:45.20Z,49.4670710,20.0760428,4648.653,15.73,41.41,-0.36,5.245,6.203,0.72,69.19825,0.96043,3,12
2023-05-28T13:53:45.40Z,49.4670972,20.0761563,4648.466,15.46,41.20,-0.23,5.197,6.159,0.62,69.43261,0.79548,3,12
2023-05-28T13:53:45.60Z,49.4671249,20.0762691,4648.465,15.51,41.28,-0.29,5.155,6.106,0.71,69.40806,0.90901,3,12
2023-05-28T13:53:45.80Z,49.4671522,20.0763818,4648.330,15.40,41.27,-0.07,5.124,6.063,0.70,69.53179,0.99953,3,12
2023-05-28T13:53:46.00Z,49.4671810,20.0764951,4648.523,15.63,41.42,-0.02,5.097,6.012,0.71,69.32736,1.05015,3,12
2023-05-28T13:53:46.20Z,49.4672093,20.0766088,4648.537,15.60,41.41,0.15,5.066,5.954,0.69,69.35286,1.01630,3,12
2023-05-28T13:53:46.40Z,49.4672353,20.0767232,4648.306,15.25,41.41,-0.13,5.031,5.891,0.71,69.78170,1.09668,3,12
2023-05-28T13:53:46.60Z,49.4672610,20.0768373,4648.057,14.96,41.40,-0.17,4.988,5.826,0.70,70.13272,1.00958,3,12
2023-05-28T13:53:46.80Z,49.4672872,20.0769510,4648.002,14.77,41.53,-0.47,4.941,5.762,0.69,70.42789,0.96645,3,12
2023-05-28T13:53:47.00Z,49.4673120,20.0770647,4647.883,14.25,41.37,-0.43,4.889,5.701,0.70,70.99127,0.96759,3,12
2023-05-28T13:53:47.20Z,49.4673369,20.0771795,4647.763,14.55,41.56,-0.31,4.826,5.638,0.76,70.70073,0.94416,3,12
2023-05-28T13:53:47.40Z,49.4673628,20.0772948,4647.789,14.45,41.63,-0.20,4.779,5.577,0.83,70.85097,1.06723,3,12
2023-05-28T13:53:47.60Z,49.4673879,20.0774107,4647.578,14.54,41.81,-0.06,4.738,5.528,0.80,70.82505,1.04125,3,12
2023-05-28T13:53:47.80Z,49.4674117,20.0775258,4647.324,13.94,41.66,-0.01,4.697,5.478,0.80,71.49352,1.06249,3,12
2023-05-28T13:53:48.00Z,49.4674351,20.0776407,4647.047,13.86,41.67,0.19,4.658,5.430,0.80,71.59820,1.06736,3,12
2023-05-28T13:53:48.20Z,49.4674582,20.0777551,4646.843,13.43,41.62,0.28,4.616,5.381,0.76,72.12108,1.03972,3,12
2023-05-28T13:53:48.40Z,49.4674812,20.0778702,4646.598,13.64,41.77,0.21,4.579,5.335,0.77,71.91373,1.04285,3,12
2023-05-28T13:53:48.60Z,49.4675045,20.0779849,4646.407,13.41,41.76,0.31,4.549,5.297,0.77,72.20230,1.07737,3,12
2023-05-28T13:53:48.80Z,49.4675271,20.0780998,4646.124,13.43,41.92,0.28,4.520,5.264,0.77,72.23555,1.10570,3,12
2023-05-28T13:53:49.00Z,49.4675499,20.0782151,4645.939,13.32,41.99,0.31,4.492,5.233,0.77,72.40027,1.10149,3,12
2023-05-28T13:53:49.20Z,49.4675721,20.0783305,4645.670,13.17,41.99,0.37,4.465,5.210,0.81,72.58482,1.09762,3,12
2023-05-28T13:53:49.40Z,49.4675940,20.0784454,4645.491,12.72,41.92,0.27,4.443,5.190,0.80,73.12287,1.14431,3,12
2023-05-28T13:53:49.60Z,49.4676160,20.0785607,4645.360,12.85,41.95,0.25,4.422,5.173,0.80,72.97084,1.13704,3,12
2023-05-28T13:53:49.80Z,49.4676380,20.0786752,4645.345,12.46,41.69,0.14,4.409,5.163,0.83,73.35509,1.24587,3,12
2023-05-28T13:53:50.00Z,49.4676592,20.0787894,4645.363,12.06,41.65,-0.16,4.392,5.152,0.83,73.84493,1.20142,3,12
2023-05-28T13:53:50.20Z,49.4676813,20.0789044,4645.369,12.58,41.96,-0.07,4.375,5.143,0.84,73.30925,1.17067,3,12
2023-05-28T13:53:50.40Z,49.4677036,20.0790197,4645.336,12.40,41.93,0.07,4.360,5.136,0.81,73.53056,1.17801,3,12
2023-05-28T13:53:50.60Z,49.4677256,20.0791350,4645.177,12.19,41.83,0.22,4.340,5.128,0.78,73.74591,1.06790,3,12
2023-05-28T13:53:50.80Z,49.4677475,20.0792505,4644.967,12.42,41.96,0.20,4.320,5.121,0.78,73.51206,1.05388,3,12
2023-05-28T13:53:51.00Z,49.4677695,20.0793661,4644.778,12.50,42.09,0.20,4.288,5.109,0.72,73.45691,0.99975,3,12
2023-05-28T13:53:51.20Z,49.4677913,20.0794816,4644.699,12.42,42.11,-0.03,4.260,5.097,0.71,73.57345,1.15435,3,12
2023-05-28T13:53:51.40Z,49.4678134,20.0795974,4644.662,12.43,42.15,-0.08,4.246,5.092,0.80,73.56488,1.23792,3,12
2023-05-28T13:53:51.60Z,49.4678357,20.0797135,4644.455,12.55,42.00,0.20,4.236,5.088,0.85,73.36260,1.24504,3,12
2023-05-28T13:53:51.80Z,49.4678581,20.0798287,4644.468,12.48,42.05,-0.01,4.226,5.085,0.85,73.47317,1.26892,3,12
2023-05-28T13:53:52.00Z,49.4678799,20.0799437,4644.437,12.31,41.93,-0.03,4.224,5.085,0.85,73.64169,1.45239,3,12
2023-05-28T13:53:52.20Z,49.4679020,20.0800589,4644.356,12.65,41.96,-0.06,4.224,5.087,0.87,73.22446,1.50905,3,12
2023-05-28T13:53:52.40Z,49.4679239,20.0801741,4644.301,12.29,41.97,-0.15,4.227,5.088,0.86,73.67531,1.41984,3,12
2023-05-28T13:53:52.60Z,49.4679462,20.0802899,4644.164,12.56,41.96,0.10,4.228,5.090,0.87,73.33011,1.35192,3,12
2023-05-28T13:53:52.80Z,49.4679683,20.0804054,4644.021,12.41,41.92,0.17,4.229,5.090,0.88,73.50908,1.36824,3,12
2023-05-28T13:53:53.00Z,49.4679903,20.0805207,4643.955,12.49,41.95,-0.04,4.231,5.091,0.89,73.41675,1.34326,3,12
2023-05-28T13:53:53.20Z,49.4680127,20.0806363,4643.931,12.60,42.04,-0.31,4.236,5.092,0.96,73.31086,1.34851,3,12
2023-05-28T13:53:53.40Z,49.4680349,20.0807522,4643.859,12.54,42.02,-0.32,4.242,5.094,0.95,73.38148,1.33838,3,12
2023-05-28T13:53:53.60Z,49.4680568,20.0808671,4643.912,12.09,41.73,-0.33,4.247,5.093,0.93,73.83550,1.34058,3,12
2023-05-28T13:53:53.80Z,49.4680787,20.0809819,4643.942,12.12,41.62,-0.29,4.250,5.089,0.92,73.75700,1.31449,3,12
2023-05-28T13:53:54.00Z,49.4681009,20.0810973,4643.874,12.46,41.73,-0.31,4.251,5.084,0.87,73.37833,1.32622,3,12
2023-05-28T13:53:54.20Z,49.4681235,20.0812131,4643.840,12.49,41.82,-0.44,4.251,5.079,0.88,73.37504,1.31313,3,12
2023-05-28T13:53:54.40Z,49.4681461,20.0813293,4643.738,12.65,41.90,-0.34,4.251,5.074,0.87,73.19657,1.30778,3,12
2023-05-28T13:53:54.60Z,49.4681688,20.0814449,4643.728,12.47,41.68,-0.37,4.252,5.067,0.92,73.34602,1.34878,3,12
2023-05-28T13:53:54.80Z,49.4681912,20.0815602,4643.708,12.28,41.57,-0.39,4.253,5.062,0.88,73.54293,1.32144,3,12
2023-05-28T13:53:55.00Z,49.4682139,20.0816760,4643.614,12.73,41.89,-0.29,4.253,5.057,0.90,73.10290,1.30486,3,12
2023-05-28T13:53:55.20Z,49.4682366,20.0817918,4643.505,12.54,41.76,-0.14,4.256,5.053,0.98,73.28309,1.37557,3,12
2023-05-28T13:53:55.40Z,49.4682586,20.0819067,4643.426,12.23,41.49,-0.05,4.260,5.049,1.01,73.57473,1.38844,3,12
2023-05-28T13:53:55.60Z,49.4682803,20.0820210,4643.415,11.95,41.29,-0.13,4.263,5.045,0.96,73.86213,1.35713,3,12
2023-05-28T13:53:55.80Z,49.4683020,20.0821354,4643.347,12.12,41.39,-0.08,4.265,5.040,0.97,73.67767,1.32789,3,12
2023-05-28T13:53:56.00Z,49.4683242,20.0822497,4643.376,12.24,41.52,-0.01,4.267,5.037,0.96,73.57571,1.30425,3,12
2023-05-28T13:53:56.20Z,49.4683461,20.0823638,4643.357,12.26,41.38,-0.13,4.265,5.033,0.95,73.49257,1.29018,3,12
2023-05-28T13:53:56.40Z,49.4683678,20.0824775,4643.366,12.02,41.29,-0.14,4.258,5.013,0.87,73.76202,1.22812,3,12
2023-05-28T13:53:56.60Z,49.4683897,20.0825914,4643.395,12.20,41.45,-0.14,4.248,4.982,0.82,73.60670,1.18271,3,12
2023-05-28T13:53:56.80Z,49.4684117,20.0827053,4643.429,12.09,41.31,-0.14,4.233,4.946,0.77,73.68277,1.03415,3,12
2023-05-28T13:53:57.00Z,49.4684334,20.0828191,4643.386,12.15,41.18,-0.08,4.218,4.921,0.82,73.55583,1.04731,3,12
2023-05-28T13:53:57.20Z,49.4684556,20.0829328,4643.413,12.11,41.36,0.02,4.210,4.904,0.84,73.68298,1.20580,3,12
2023-05-28T13:53:57.40Z,49.4684774,20.0830467,4643.407,12.08,41.27,-0.04,4.204,4.888,0.90,73.68903,1.24199,3,12
2023-05-28T13:53:57.60Z,49.4684994,20.0831609,4643.355,12.24,41.37,0.06,4.201,4.873,0.94,73.52262,1.27149,3,12
2023-05-28T13:53:57.80Z,49.4685210,20.0832743,4643.342,11.97,40.95,-0.05,4.207,4.867,1.12,73.70364,1.39318,3,12
2023-05-28T13:53:58.00Z,49.4685429,20.0833880,4643.320,12.18,41.14,0.08,4.215,4.861,1.09,73.50892,1.36701,3,12
2023-05-28T13:53:58.20Z,49.4685656,20.0835025,4643.301,12.61,41.55,0.05,4.228,4.870,1.16,73.12035,1.34519,3,12
2023-05-28T13:53:58.40Z,49.4685877,20.0836163,4643.429,12.36,41.19,-0.71,4.241,4.884,1.07,73.29178,1.35327,3,12
2023-05-28T13:53:58.60Z,49.4686107,20.0837297,4643.435,13.14,40.79,-0.60,4.256,4.905,1.21,72.14896,1.42819,3,12
2023-05-28T13:53:58.80Z,49.4686341,20.0838435,4643.549,12.30,41.46,0.11,4.274,4.920,1.08,73.47297,1.57075,3,12
2023-05-28T13:53:59.00Z,49.4686566,20.0839569,4643.761,12.00,41.18,0.06,4.293,4.933,1.05,73.75709,1.55947,3,12
2023-05-28T13:53:59.20Z,49.4686792,20.0840709,4643.811,12.44,41.38,-0.15,4.306,4.926,1.08,73.27502,1.54997,3,12
2023-05-28T13:53:59.40Z,49.4687011,20.0841846,4643.680,12.34,41.23,0.09,4.314,4.909,1.08,73.33749,1.58113,3,12
2023-05-28T13:53:59.60Z,49.4687227,20.0842983,4643.189,12.51,41.12,0.65,4.311,4.890,0.94,73.07523,1.43430,3,12
2023-05-28T13:53:59.80Z,49.4687443,20.0844121,4642.821,12.32,41.30,0.45,4.310,4.880,0.98,73.38916,1.40101,3,12
2023-05-28T13:54:00.00Z,49.4687669,20.0845259,4642.654,12.66,41.22,0.25,4.311,4.880,0.90,72.92134,1.23656,3,12
2023-05-28T13:54:00.20Z,49.4687890,20.0846396,4642.422,12.48,41.19,0.47,4.313,4.883,0.86,73.14346,1.15310,3,12
2023-05-28T13:54:00.40Z,49.4688113,20.0847530,4642.261,12.33,41.31,0.48,4.319,4.885,0.92,73.38321,1.26401,3,12
2023-05-28T13:54:00.60Z,49.4688349,20.0848667,4642.158,13.27,41.31,0.43,4.325,4.894,0.72,72.19292,1.18376,3,12
2023-05-28T13:54:00.80Z,49.4688586,20.0849808,4642.069,12.81,41.22,0.47,4.325,4.900,0.70,72.73540,1.18544,3,12
2023-05-28T13:54:01.00Z,49.4688826,20.0850943,4642.004,13.00,41.13,0.50,4.323,4.882,0.74,72.45307,1.18317,3,12
2023-05-28T13:54:01.20Z,49.4689064,20.0852081,4641.756,13.21,41.33,1.07,4.314,4.809,0.68,72.27367,1.11864,3,12
2023-05-28T13:54:01.40Z,49.4689286,20.0853210,4641.289,12.62,40.67,1.22,4.277,4.761,0.59,72.76214,0.96243,3,12
2023-05-28T13:54:01.60Z,49.4689528,20.0854339,4641.033,13.10,41.47,1.51,4.247,4.732,0.58,72.46530,0.83085,3,12
2023-05-28T13:54:01.80Z,49.4689776,20.0855477,4641.000,13.14,41.99,0.98,4.206,4.692,0.55,72.61865,0.79303,3,12
2023-05-28T13:54:02.00Z,49.4690001,20.0856644,4640.179,13.59,41.78,1.77,4.165,4.606,0.54,71.97637,0.94491,3,12
2023-05-28T13:54:02.20Z,49.4690242,20.0857793,4640.014,13.23,42.28,1.07,4.120,4.519,0.42,72.62843,0.55232,3,12
2023-05-28T13:54:02.40Z,49.4690463,20.0858943,4639.737,12.54,41.89,1.24,4.074,4.435,0.41,73.32884,0.55871,3,12
2023-05-28T13:54:02.60Z,49.4690684,20.0860083,4639.610,12.22,41.85,1.21,4.041,4.362,0.45,73.72268,0.91859,3,12
2023-05-28T13:54:02.80Z,49.4690895,20.0861236,4639.338,12.04,42.07,0.90,4.019,4.297,0.47,74.02396,0.98847,3,12
2023-05-28T13:54:03.00Z,49.4691111,20.0862385,4639.273,11.86,42.16,0.78,4.004,4.230,0.59,74.29193,1.08702,3,12
2023-05-28T13:54:03.20Z,49.4691324,20.0863543,4639.037,12.06,42.18,0.68,3.981,4.163,0.58,74.04705,0.95425,3,12
2023-05-28T13:54:03.40Z,49.4691533,20.0864694,4638.925,11.75,42.12,0.60,3.951,4.104,0.53,74.40815,0.92013,3,12
2023-05-28T13:54:03.60Z,49.4691735,20.0865849,4638.754,11.38,42.02,0.58,3.908,4.051,0.50,74.84422,0.89254,3,12
2023-05-28T13:54:03.80Z,49.4691944,20.0866999,4638.742,11.31,41.99,0.56,3.853,3.993,0.42,74.92769,0.73764,3,12
2023-05-28T13:54:04.00Z,49.4692150,20.0868152,4638.657,11.29,41.99,0.66,3.792,3.934,0.39,74.95466,0.71701,3,12
2023-05-28T13:54:04.20Z,49.4692347,20.0869296,4638.502,11.09,42.02,0.93,3.736,3.880,0.36,75.20994,0.79339,3,12
2023-05-28T13:54:04.40Z,49.4692547,20.0870445,4638.353,11.06,42.08,1.09,3.681,3.828,0.36,75.27712,0.77495,3,12
2023-05-28T13:54:04.60Z,49.4692750,20.0871601,4638.244,10.80,42.35,1.26,3.640,3.789,0.37,75.68833,0.79775,3,12
2023-05-28T13:54:04.80Z,49.4692944,20.0872764,4637.924,11.05,42.40,1.74,3.610,3.755,0.42,75.39639,0.52987,3,12
2023-05-28T13:54:05.00Z,49.4693132,20.0873929,4637.683,10.19,42.51,1.11,3.579,3.724,0.41,76.52190,0.54345,3,12
2023-05-28T13:54:05.20Z,49.4693318,20.0875092,4637.530,10.33,42.15,1.20,3.540,3.676,0.34,76.22287,0.51992,3,12
2023-05-28T13:54:05.40Z,49.4693501,20.0876254,4637.258,10.28,42.22,1.28,3.499,3.605,0.31,76.31569,0.69528,3,12
2023-05-28T13:54:05.60Z,49.4693685,20.0877419,4637.031,9.96,42.17,1.12,3.437,3.524,0.29,76.70655,0.57461,3,12
2023-05-28T13:54:05.80Z,49.4693861,20.0878577,4636.957,9.62,42.18,1.19,3.386,3.458,0.19,77.15048,0.46795,3,12
2023-05-28T13:54:06.00Z,49.4694038,20.0879730,4636.818,9.32,42.07,1.21,3.344,3.410,0.19,77.51143,0.55497,3,12
2023-05-28T13:54:06.20Z,49.4694214,20.0880885,4636.796,8.99,42.20,0.96,3.322,3.380,0.37,77.96969,0.72240,3,12
2023-05-28T13:54:06.40Z,49.4694370,20.0882045,4636.509,9.12,42.18,1.31,3.301,3.339,0.34,77.79543,0.53635,3,12
2023-05-28T13:54:06.60Z,49.4694537,20.0883213,4636.333,8.97,42.69,1.20,3.295,3.321,0.52,78.12925,1.01302,3,12
2023-05-28T13:54:06.80Z,49.4694696,20.0884380,4636.117,8.69,42.18,1.01,3.297,3.320,0.73,78.35929,0.87584,3,12
2023-05-28T13:54:07.00Z,49.4694857,20.0885551,4635.827,9.30,42.60,1.21,3.300,3.317,0.55,77.68652,1.14525,3,12
2023-05-28T13:54:07.20Z,49.4695022,20.0886718,4635.631,8.90,42.30,1.32,3.302,3.316,0.45,78.12106,1.04490,3,12
2023-05-28T13:54:07.40Z,49.4695182,20.0887881,4635.396,8.73,42.22,1.07,3.292,3.310,0.34,78.31775,0.78469,3,12
2023-05-28T13:54:07.60Z,49.4695327,20.0889040,4635.128,7.80,42.04,1.05,3.275,3.302,0.42,79.48480,0.86738,3,12
2023-05-28T13:54:07.80Z,49.4695493,20.0890203,4635.064,8.94,42.32,1.08,3.274,3.308,0.47,78.06775,0.66801,3,12
2023-05-28T13:54:08.00Z,49.4695668,20.0891368,4634.917,9.48,42.16,1.13,3.283,3.325,0.68,77.33087,1.49303,3,12
2023-05-28T13:54:08.20Z,49.4695827,20.0892531,4634.807,8.63,42.22,0.57,3.304,3.352,0.77,78.44913,1.34503,3,12
2023-05-28T13:54:08.40Z,49.4695970,20.0893694,4634.702,8.07,42.18,0.34,3.323,3.378,0.90,79.17350,1.24829,3,12
2023-05-28T13:54:08.60Z,49.4696115,20.0894857,4634.472,8.04,42.15,0.99,3.329,3.394,0.62,79.19919,1.06761,3,12
2023-05-28T13:54:08.80Z,49.4696254,20.0896013,4634.290,8.17,42.21,0.62,3.337,3.414,0.74,79.04226,1.13344,3,12
2023-05-28T13:54:09.00Z,49.4696390,20.0897179,4634.003,7.97,42.60,0.83,3.347,3.434,0.88,79.40724,1.42963,3,12
2023-05-28T13:54:09.20Z,49.4696530,20.0898356,4633.932,7.70,42.88,0.45,3.369,3.459,0.89,79.81738,1.46393,3,12
2023-05-28T13:54:09.40Z,49.4696683,20.0899528,4633.975,8.07,42.23,0.49,3.384,3.475,0.72,79.18462,1.39762,3,12
2023-05-28T13:54:09.60Z,49.4696838,20.0900687,4633.994,8.47,41.95,0.29,3.402,3.498,0.83,78.58318,1.45414,3,12
2023-05-28T13:54:09.80Z,49.4696984,20.0901833,4634.039,7.97,41.51,0.01,3.427,3.530,0.99,79.13262,1.56761,3,12
2023-05-28T13:54:10.00Z,49.4697115,20.0902988,4633.853,7.73,42.09,0.12,3.461,3.568,1.00,79.59695,1.65331,3,12
